symbol,timestamp,open,high,low,close,volume,trade_count,vwap
AMZN,2025-03-05 13:09:00+00:00,204.922,204.9475,204.8501,204.8501,1567.0,44.0,204.89124
AMZN,2025-03-05 13:10:00+00:00,204.95,205.03,204.95,205.004,2374.0,50.0,205.00738
AMZN,2025-03-05 13:11:00+00:00,205.03,205.1225,205.0053,205.12,2603.0,37.0,205.062436
AMZN,2025-03-05 13:12:00+00:00,205.17,205.34,205.1221,205.1221,1749.0,43.0,205.243491
AMZN,2025-03-05 13:13:00+00:00,205.2,205.2,205.06,205.06,2298.0,53.0,205.118659
AMZN,2025-03-05 13:14:00+00:00,205.1468,205.1468,205.0,205.01,5615.0,42.0,205.017741
AMZN,2025-03-05 13:15:00+00:00,204.54,204.67,204.5,204.67,3503.0,123.0,204.512577
AMZN,2025-03-05 13:16:00+00:00,204.69,204.84,204.69,204.77,784.0,37.0,204.772582
AMZN,2025-03-05 13:17:00+00:00,204.87,204.87,204.8,204.8,796.0,43.0,204.849018
AMZN,2025-03-05 13:18:00+00:00,204.94,204.94,204.8,204.8,2660.0,62.0,204.824053
AMZN,2025-03-05 13:19:00+00:00,204.86,204.86,204.33,204.51,3486.0,100.0,204.538047
AMZN,2025-03-05 13:20:00+00:00,204.64,205.0,204.51,205.0,13814.0,232.0,204.809045
AMZN,2025-03-05 13:21:00+00:00,205.0,205.0,204.8322,205.0,2754.0,161.0,204.927843
AMZN,2025-03-05 13:22:00+00:00,204.8367,205.2,204.8367,205.15,5007.0,71.0,205.092344
AMZN,2025-03-05 13:23:00+00:00,205.14,205.15,205.06,205.06,3589.0,70.0,205.135718
AMZN,2025-03-05 13:24:00+00:00,205.1,205.1,205.0,205.0,832.0,37.0,205.066
AMZN,2025-03-05 13:26:00+00:00,205.0,205.0,204.88,204.98,2896.0,37.0,204.93954
AMZN,2025-03-05 13:27:00+00:00,205.0,205.0,204.8449,204.9,2505.0,58.0,204.950037
AMZN,2025-03-05 13:28:00+00:00,204.7001,204.71,204.29,204.29,19228.0,371.0,204.682812
AMZN,2025-03-05 13:29:00+00:00,204.38,204.47,204.2737,204.4,5675.0,80.0,204.317259
AMZN,2025-03-05 13:30:00+00:00,204.51,204.51,204.51,204.51,594.0,39.0,204.51
AMZN,2025-03-05 13:31:00+00:00,204.59,204.59,204.5,204.59,2923.0,41.0,204.566293
AMZN,2025-03-05 13:32:00+00:00,204.68,204.77,204.68,204.77,753.0,34.0,204.7025
AMZN,2025-03-05 13:33:00+00:00,204.8,204.85,204.79,204.85,1125.0,35.0,204.827778
AMZN,2025-03-05 13:34:00+00:00,204.97,204.99,204.93,204.99,1853.0,47.0,204.959598
AMZN,2025-03-05 13:35:00+00:00,205.0,205.0,204.78,204.92,959.0,38.0,204.911765
AMZN,2025-03-05 13:36:00+00:00,204.76,205.1,204.75,205.0,16949.0,277.0,204.950254
AMZN,2025-03-05 13:37:00+00:00,205.06,205.08,204.94,205.0,5788.0,117.0,204.998537
AMZN,2025-03-05 13:38:00+00:00,205.1,205.1,205.0,205.05,4865.0,90.0,205.02367
AMZN,2025-03-05 13:39:00+00:00,205.0002,205.0002,205.0,205.0,2705.0,71.0,205.000012
AMZN,2025-03-05 13:40:00+00:00,205.01,205.15,205.0,205.01,5779.0,101.0,205.019171
AMZN,2025-03-05 13:41:00+00:00,205.1,205.16,205.0524,205.1,2002.0,56.0,205.104287
AMZN,2025-03-05 13:42:00+00:00,205.1,205.1,204.79,204.79,9505.0,158.0,205.001058
AMZN,2025-03-05 13:43:00+00:00,204.7419,204.7419,204.66,204.66,2726.0,91.0,204.706874
AMZN,2025-03-05 13:44:00+00:00,204.65,204.65,204.3826,204.3826,7928.0,149.0,204.482226
AMZN,2025-03-05 13:45:00+00:00,204.4997,204.68,204.4997,204.66,2055.0,54.0,204.533787
AMZN,2025-03-05 13:46:00+00:00,204.59,204.79,204.59,204.6908,3403.0,71.0,204.686005
AMZN,2025-03-05 13:48:00+00:00,204.78,204.79,204.69,204.69,2323.0,91.0,204.730952
AMZN,2025-03-05 13:49:00+00:00,204.7885,205.0,204.7,205.0,12733.0,168.0,204.862847
AMZN,2025-03-05 13:50:00+00:00,205.0,205.1,205.0,205.05,1846.0,70.0,205.042867
AMZN,2025-03-05 13:51:00+00:00,205.13,205.15,205.0006,205.15,2752.0,55.0,205.048737
AMZN,2025-03-05 13:52:00+00:00,205.14,205.15,205.0436,205.0436,1116.0,48.0,205.1209
AMZN,2025-03-05 13:53:00+00:00,205.15,205.21,205.15,205.16,2690.0,67.0,205.175139
AMZN,2025-03-05 13:54:00+00:00,205.09,205.09,205.05,205.05,1267.0,67.0,205.076667
AMZN,2025-03-05 13:55:00+00:00,205.03,205.11,205.0,205.01,6641.0,150.0,205.033949
AMZN,2025-03-05 13:56:00+00:00,205.04,205.15,205.0,205.15,6268.0,89.0,205.040469
AMZN,2025-03-05 13:57:00+00:00,205.12,205.12,205.0,205.0,1866.0,35.0,205.042
AMZN,2025-03-05 13:58:00+00:00,205.05,205.09,205.0,205.0845,12834.0,182.0,205.025464
AMZN,2025-03-05 13:59:00+00:00,204.86,204.87,204.7781,204.83,1392.0,41.0,204.839236
AMZN,2025-03-05 14:00:00+00:00,204.69,204.7,204.58,204.58,1979.0,84.0,204.641521
AMZN,2025-03-05 14:01:00+00:00,204.49,204.57,204.4,204.57,5933.0,124.0,204.468522
AMZN,2025-03-05 14:02:00+00:00,204.65,204.65,204.57,204.57,2091.0,86.0,204.61
AMZN,2025-03-05 14:03:00+00:00,204.41,204.41,204.19,204.19,5161.0,164.0,204.369182
AMZN,2025-03-05 14:04:00+00:00,204.31,204.32,204.19,204.21,2162.0,113.0,204.255714
AMZN,2025-03-05 14:05:00+00:00,204.2,204.35,204.13,204.34,4194.0,111.0,204.225618
AMZN,2025-03-05 14:06:00+00:00,204.55,204.55,204.54,204.54,813.0,59.0,204.545222
AMZN,2025-03-05 14:07:00+00:00,204.54,204.54,204.4112,204.52,974.0,47.0,204.507314
AMZN,2025-03-05 14:08:00+00:00,204.52,204.63,204.52,204.61,1815.0,69.0,204.571685
AMZN,2025-03-05 14:09:00+00:00,204.7,204.7,204.7,204.7,652.0,42.0,204.7
AMZN,2025-03-05 14:10:00+00:00,204.53,204.6,204.42,204.51,3797.0,123.0,204.509058
AMZN,2025-03-05 14:11:00+00:00,204.33,204.6,204.33,204.49,4909.0,89.0,204.566753
AMZN,2025-03-05 14:12:00+00:00,204.41,204.59,204.3313,204.3313,5307.0,114.0,204.389044
AMZN,2025-03-05 14:13:00+00:00,204.42,204.57,204.42,204.57,6899.0,79.0,204.509406
AMZN,2025-03-05 14:14:00+00:00,204.57,204.57,204.51,204.57,4757.0,108.0,204.560354
AMZN,2025-03-05 14:15:00+00:00,204.62,204.86,204.55,204.85,14503.0,110.0,204.607857
AMZN,2025-03-05 14:16:00+00:00,204.85,204.85,204.55,204.55,9046.0,100.0,204.571485
AMZN,2025-03-05 14:17:00+00:00,204.63,204.64,204.47,204.52,4662.0,136.0,204.571385
AMZN,2025-03-05 14:18:00+00:00,204.68,204.68,204.48,204.5,1408.0,56.0,204.531239
AMZN,2025-03-05 14:19:00+00:00,204.56,204.56,204.56,204.56,827.0,74.0,204.56
AMZN,2025-03-05 14:20:00+00:00,204.62,204.62,204.5,204.5,1758.0,86.0,204.566303
AMZN,2025-03-05 14:21:00+00:00,204.5,204.5,204.5,204.5,896.0,64.0,204.5
AMZN,2025-03-05 14:22:00+00:00,204.48,204.5976,204.47,204.47,833.0,40.0,204.535178
AMZN,2025-03-05 14:23:00+00:00,204.44,204.61,204.44,204.61,1176.0,56.0,204.561429
AMZN,2025-03-05 14:24:00+00:00,204.57,204.59,204.57,204.59,1121.0,66.0,204.578991
AMZN,2025-03-05 14:25:00+00:00,204.72,205.0,204.55,204.85,8445.0,195.0,204.810573
AMZN,2025-03-05 14:26:00+00:00,204.89,204.99,204.82,204.82,1964.0,57.0,204.891656
AMZN,2025-03-05 14:27:00+00:00,204.95,205.05,204.79,205.05,7312.0,129.0,204.963342
AMZN,2025-03-05 14:28:00+00:00,204.9,205.0,204.31,204.62,3704.0,125.0,204.659263
AMZN,2025-03-05 14:29:00+00:00,204.87,204.95,204.84,204.85,4750.0,79.0,204.87135
AMZN,2025-03-05 14:30:00+00:00,204.78,204.83,203.64,204.415,919238.0,9976.0,204.66154
AMZN,2025-03-05 14:31:00+00:00,204.415,205.13,204.215,204.87,195502.0,3802.0,204.818567
AMZN,2025-03-05 14:32:00+00:00,204.9,205.35,204.66,205.1463,196605.0,3914.0,204.99632
AMZN,2025-03-05 14:33:00+00:00,205.1,205.17,204.72,204.994,84757.0,2299.0,205.014882
AMZN,2025-03-05 14:34:00+00:00,205.035,205.05,204.52,204.836,132616.0,2437.0,204.74684
AMZN,2025-03-05 14:35:00+00:00,204.83,205.03,204.53,204.76,87140.0,1984.0,204.755739
AMZN,2025-03-05 14:36:00+00:00,204.67,204.735,203.75,203.94,138828.0,2414.0,204.147749
AMZN,2025-03-05 14:37:00+00:00,203.9994,204.08,203.51,203.58,110164.0,2145.0,203.860506
AMZN,2025-03-05 14:38:00+00:00,203.58,203.87,203.47,203.7025,95758.0,1930.0,203.642652
AMZN,2025-03-05 14:39:00+00:00,203.65,204.48,203.59,204.35,129935.0,2025.0,204.106493
AMZN,2025-03-05 14:40:00+00:00,204.34,204.8929,204.34,204.8401,126727.0,2045.0,204.700703
AMZN,2025-03-05 14:41:00+00:00,204.9,205.15,204.6,204.8242,128396.0,2147.0,204.851669
AMZN,2025-03-05 14:42:00+00:00,204.7928,205.0806,204.79,204.9992,112656.0,1631.0,204.954374
AMZN,2025-03-05 14:43:00+00:00,205.035,205.2399,204.83,205.08,87860.0,1669.0,205.087612
AMZN,2025-03-05 14:44:00+00:00,205.03,205.03,204.69,204.79,87933.0,1349.0,204.822517
AMZN,2025-03-05 14:45:00+00:00,204.785,204.88,204.51,204.765,66719.0,1435.0,204.739998
AMZN,2025-03-05 14:46:00+00:00,204.81,204.8262,204.27,204.325,82916.0,1477.0,204.54933
AMZN,2025-03-05 14:47:00+00:00,204.31,204.335,203.93,204.1,105155.0,1831.0,204.083551
AMZN,2025-03-05 14:48:00+00:00,204.03,204.38,203.85,204.15,80216.0,1401.0,204.12606
AMZN,2025-03-05 14:49:00+00:00,204.17,204.23,203.94,203.98,64798.0,1201.0,204.048909
AMZN,2025-03-05 14:50:00+00:00,203.96,204.22,203.87,204.0457,93050.0,1737.0,204.096486
AMZN,2025-03-05 14:51:00+00:00,204.07,204.4,204.07,204.3,93326.0,1316.0,204.243411
AMZN,2025-03-05 14:52:00+00:00,204.285,204.73,204.275,204.69,56007.0,1192.0,204.542823
AMZN,2025-03-05 14:53:00+00:00,204.72,204.7824,204.4701,204.72,73720.0,1394.0,204.636795
AMZN,2025-03-05 14:54:00+00:00,204.73,204.73,203.81,204.055,156389.0,2785.0,204.149643
AMZN,2025-03-05 14:55:00+00:00,204.06,204.41,203.975,204.09,78320.0,1391.0,204.165322
AMZN,2025-03-05 14:56:00+00:00,204.1,204.1,203.56,203.6416,152982.0,2532.0,203.793887
AMZN,2025-03-05 14:57:00+00:00,203.615,203.81,203.26,203.6,118082.0,1867.0,203.487624
AMZN,2025-03-05 14:58:00+00:00,203.605,203.945,203.58,203.79,100898.0,1622.0,203.788243
AMZN,2025-03-05 14:59:00+00:00,203.73,204.05,203.73,203.87,151704.0,1897.0,203.886926
AMZN,2025-03-05 15:00:00+00:00,203.91,205.55,203.91,205.2576,323964.0,5041.0,205.088697
AMZN,2025-03-05 15:01:00+00:00,205.32,205.32,204.8,204.855,91514.0,1479.0,205.013927
AMZN,2025-03-05 15:02:00+00:00,204.88,205.12,204.43,204.891,77028.0,1553.0,204.883274
AMZN,2025-03-05 15:03:00+00:00,204.875,205.18,204.79,205.128,73035.0,1377.0,205.024381
AMZN,2025-03-05 15:04:00+00:00,205.115,205.6243,205.01,205.425,81933.0,1409.0,205.436105
AMZN,2025-03-05 15:05:00+00:00,205.44,205.81,205.31,205.36,109126.0,1681.0,205.566077
AMZN,2025-03-05 15:06:00+00:00,205.35,205.7899,205.26,205.61,115561.0,1499.0,205.598591
AMZN,2025-03-05 15:07:00+00:00,205.605,206.4099,205.605,206.3,222318.0,2686.0,206.168629
AMZN,2025-03-05 15:08:00+00:00,206.285,206.34,205.95,206.14,145107.0,1884.0,206.140542
AMZN,2025-03-05 15:09:00+00:00,206.1,206.13,205.7401,205.78,89141.0,1615.0,205.938283
AMZN,2025-03-05 15:10:00+00:00,205.705,205.8499,205.47,205.57,83695.0,1371.0,205.658472
AMZN,2025-03-05 15:11:00+00:00,205.54,205.8,205.48,205.69,83357.0,1255.0,205.63997
AMZN,2025-03-05 15:12:00+00:00,205.685,206.22,205.53,206.1,74346.0,1076.0,205.911049
AMZN,2025-03-05 15:13:00+00:00,206.125,206.125,205.56,205.5828,87608.0,1323.0,205.731964
AMZN,2025-03-05 15:14:00+00:00,205.56,205.72,205.3,205.665,86820.0,1411.0,205.507363
AMZN,2025-03-05 15:15:00+00:00,205.64,205.79,205.4,205.47,68400.0,1319.0,205.584723
AMZN,2025-03-05 15:16:00+00:00,205.46,205.6814,205.35,205.58,75019.0,1311.0,205.56961
AMZN,2025-03-05 15:17:00+00:00,205.56,205.59,205.1805,205.55,55622.0,1429.0,205.357276
AMZN,2025-03-05 15:18:00+00:00,205.51,205.63,205.16,205.31,60069.0,2153.0,205.42809
AMZN,2025-03-05 15:19:00+00:00,205.18,205.4,205.1601,205.34,146660.0,1119.0,205.237206
AMZN,2025-03-05 15:20:00+00:00,205.34,205.49,205.13,205.29,79579.0,1217.0,205.30964
AMZN,2025-03-05 15:21:00+00:00,205.26,205.5,204.6,204.79,134537.0,2313.0,205.126024
AMZN,2025-03-05 15:22:00+00:00,204.75,205.21,204.67,205.18,63652.0,1181.0,204.982695
AMZN,2025-03-05 15:23:00+00:00,205.16,205.5,205.16,205.43,89580.0,1459.0,205.304807
AMZN,2025-03-05 15:24:00+00:00,205.41,205.458,204.96,204.97,86287.0,1509.0,205.2458
AMZN,2025-03-05 15:25:00+00:00,204.98,205.18,204.88,205.15,52145.0,1048.0,205.035172
AMZN,2025-03-05 15:26:00+00:00,205.17,205.2058,204.82,204.915,49214.0,1080.0,205.024582
AMZN,2025-03-05 15:27:00+00:00,204.89,204.96,204.7,204.7512,66440.0,1146.0,204.797149
AMZN,2025-03-05 15:28:00+00:00,204.78,204.97,204.59,204.87,69443.0,1189.0,204.762331
AMZN,2025-03-05 15:29:00+00:00,204.88,205.34,204.88,205.21,130511.0,1677.0,205.13288
AMZN,2025-03-05 15:30:00+00:00,205.205,205.3,205.01,205.25,86078.0,1259.0,205.174795
AMZN,2025-03-05 15:31:00+00:00,205.24,205.42,205.21,205.32,78589.0,1229.0,205.323133
AMZN,2025-03-05 15:32:00+00:00,205.355,205.47,205.25,205.31,81091.0,1485.0,205.325899
AMZN,2025-03-05 15:33:00+00:00,205.28,205.86,205.27,205.665,69604.0,1412.0,205.592955
AMZN,2025-03-05 15:34:00+00:00,205.665,205.665,205.43,205.55,46323.0,916.0,205.582351
AMZN,2025-03-05 15:35:00+00:00,205.5304,205.95,205.4078,205.92,57536.0,1028.0,205.712794
AMZN,2025-03-05 15:36:00+00:00,205.9,205.9,205.58,205.665,54940.0,1029.0,205.724036
AMZN,2025-03-05 15:37:00+00:00,205.68,205.95,205.68,205.87,47275.0,819.0,205.844935
AMZN,2025-03-05 15:38:00+00:00,205.865,206.17,205.84,205.94,80733.0,1386.0,206.034152
AMZN,2025-03-05 15:39:00+00:00,205.97,206.29,205.94,206.04,74625.0,1179.0,206.100607
AMZN,2025-03-05 15:40:00+00:00,206.1,206.13,205.84,205.93,48507.0,897.0,205.943218
AMZN,2025-03-05 15:41:00+00:00,205.9,206.07,205.85,205.99,34248.0,699.0,205.944029
AMZN,2025-03-05 15:42:00+00:00,205.99,206.06,205.57,205.6,62797.0,1067.0,205.764407
AMZN,2025-03-05 15:43:00+00:00,205.59,206.09,205.56,205.86,51764.0,970.0,205.84569
AMZN,2025-03-05 15:44:00+00:00,205.84,206.03,205.83,205.9793,28995.0,720.0,205.935628
AMZN,2025-03-05 15:45:00+00:00,205.97,206.23,205.95,206.1,71209.0,1287.0,206.085522
AMZN,2025-03-05 15:46:00+00:00,206.09,206.37,206.0,206.17,76480.0,1313.0,206.173589
AMZN,2025-03-05 15:47:00+00:00,206.16,206.165,205.89,205.89,43197.0,918.0,206.044617
AMZN,2025-03-05 15:48:00+00:00,205.92,205.99,205.75,205.8,40832.0,836.0,205.862174
AMZN,2025-03-05 15:49:00+00:00,205.75,205.77,205.55,205.75,48417.0,904.0,205.653722
AMZN,2025-03-05 15:50:00+00:00,205.735,205.83,205.51,205.66,31192.0,784.0,205.692305
AMZN,2025-03-05 15:51:00+00:00,205.63,205.7,205.2701,205.5,43951.0,1042.0,205.434418
AMZN,2025-03-05 15:52:00+00:00,205.505,205.85,205.399,205.82,43711.0,842.0,205.633865
AMZN,2025-03-05 15:53:00+00:00,205.85,206.24,205.85,206.043,56881.0,874.0,206.031042
AMZN,2025-03-05 15:54:00+00:00,206.03,206.3,206.02,206.21,42824.0,774.0,206.165951
AMZN,2025-03-05 15:55:00+00:00,206.27,206.2993,206.048,206.19,28544.0,670.0,206.15629
AMZN,2025-03-05 15:56:00+00:00,206.24,206.3,206.1,206.23,48902.0,752.0,206.206261
AMZN,2025-03-05 15:57:00+00:00,206.23,206.39,206.19,206.39,60694.0,874.0,206.296088
AMZN,2025-03-05 15:58:00+00:00,206.39,206.55,206.35,206.39,95185.0,1209.0,206.441718
AMZN,2025-03-05 15:59:00+00:00,206.4,206.41,205.97,206.055,94861.0,1311.0,206.161383
AMZN,2025-03-05 16:00:00+00:00,206.02,206.02,205.63,205.72,41509.0,1021.0,205.788673
AMZN,2025-03-05 16:01:00+00:00,205.75,205.83,205.55,205.77,45577.0,855.0,205.646802
AMZN,2025-03-05 16:02:00+00:00,205.72,205.85,205.6509,205.81,33392.0,705.0,205.751726
AMZN,2025-03-05 16:03:00+00:00,205.76,205.8381,205.6972,205.77,36426.0,766.0,205.741102
AMZN,2025-03-05 16:04:00+00:00,205.745,205.745,205.41,205.49,70778.0,1278.0,205.534289
AMZN,2025-03-05 16:05:00+00:00,205.49,205.63,205.43,205.45,43910.0,749.0,205.546577
AMZN,2025-03-05 16:06:00+00:00,205.492,205.68,205.41,205.63,45132.0,760.0,205.545954
AMZN,2025-03-05 16:07:00+00:00,205.63,205.8097,205.45,205.77,84650.0,989.0,205.65874
AMZN,2025-03-05 16:08:00+00:00,205.765,205.7725,205.38,205.455,68830.0,1139.0,205.605995
AMZN,2025-03-05 16:09:00+00:00,205.43,205.54,205.34,205.53,118507.0,1226.0,205.477778
AMZN,2025-03-05 16:10:00+00:00,205.53,205.57,205.3092,205.33,48545.0,873.0,205.461866
AMZN,2025-03-05 16:11:00+00:00,205.335,205.35,204.66,204.7892,172215.0,2500.0,204.921107
AMZN,2025-03-05 16:12:00+00:00,204.79,204.86,204.47,204.71,79121.0,1144.0,204.651273
AMZN,2025-03-05 16:13:00+00:00,204.71,205.07,204.6206,205.03,44184.0,881.0,204.84834
AMZN,2025-03-05 16:14:00+00:00,205.06,205.2,204.95,204.95,36233.0,761.0,205.103522
AMZN,2025-03-05 16:15:00+00:00,205.02,205.1299,204.86,204.915,52664.0,890.0,204.969678
AMZN,2025-03-05 16:16:00+00:00,204.89,204.96,204.65,204.78,54281.0,1012.0,204.794519
AMZN,2025-03-05 16:17:00+00:00,204.78,204.83,204.62,204.63,72221.0,1212.0,204.707201
AMZN,2025-03-05 16:18:00+00:00,204.625,204.83,204.61,204.8207,84021.0,1245.0,204.74823
AMZN,2025-03-05 16:19:00+00:00,204.82,204.87,204.69,204.7805,45009.0,786.0,204.785955
AMZN,2025-03-05 16:20:00+00:00,204.79,204.88,204.43,204.805,106424.0,1721.0,204.609197
AMZN,2025-03-05 16:21:00+00:00,204.83,204.89,204.66,204.7,79453.0,1385.0,204.792283
AMZN,2025-03-05 16:22:00+00:00,204.66,204.94,204.63,204.86,65835.0,1138.0,204.783473
AMZN,2025-03-05 16:23:00+00:00,204.86,205.02,204.75,204.985,45782.0,760.0,204.903205
AMZN,2025-03-05 16:24:00+00:00,204.985,205.3,204.91,205.19,75643.0,1212.0,205.056042
AMZN,2025-03-05 16:25:00+00:00,205.19,205.28,204.825,204.87,67176.0,1291.0,205.094288
AMZN,2025-03-05 16:26:00+00:00,204.87,205.03,204.81,204.94,63789.0,1117.0,204.899832
AMZN,2025-03-05 16:27:00+00:00,204.93,205.04,204.91,204.97,44162.0,804.0,204.979394
AMZN,2025-03-05 16:28:00+00:00,204.98,205.0874,204.95,205.0203,59108.0,871.0,205.002918
AMZN,2025-03-05 16:29:00+00:00,205.06,205.4938,205.06,205.45,101122.0,1345.0,205.295996
AMZN,2025-03-05 16:30:00+00:00,205.43,205.43,204.9878,205.04,50297.0,1008.0,205.120686
AMZN,2025-03-05 16:31:00+00:00,205.0338,205.095,204.95,204.995,60951.0,1015.0,205.00725
AMZN,2025-03-05 16:32:00+00:00,204.97,205.12,204.97,205.046,53422.0,903.0,205.042139
AMZN,2025-03-05 16:33:00+00:00,205.03,205.11,204.73,204.94,58466.0,1272.0,204.914706
AMZN,2025-03-05 16:34:00+00:00,204.96,205.0,204.57,204.67,78046.0,1119.0,204.820342
AMZN,2025-03-05 16:35:00+00:00,204.68,204.82,204.6,204.795,44225.0,958.0,204.698969
AMZN,2025-03-05 16:36:00+00:00,204.8,204.92,204.66,204.795,47581.0,1011.0,204.787597
AMZN,2025-03-05 16:37:00+00:00,204.81,204.97,204.77,204.8804,58259.0,1249.0,204.876883
AMZN,2025-03-05 16:38:00+00:00,204.93,205.06,204.8343,204.98,672708.0,959.0,204.944503
AMZN,2025-03-05 16:39:00+00:00,204.9965,204.9965,204.73,204.74,43983.0,877.0,204.854617
AMZN,2025-03-05 16:40:00+00:00,204.76,204.77,204.4,204.425,88961.0,1348.0,204.5089
AMZN,2025-03-05 16:41:00+00:00,204.435,204.47,204.13,204.2298,53580.0,1163.0,204.33343
AMZN,2025-03-05 16:42:00+00:00,204.22,204.41,204.13,204.345,39177.0,982.0,204.271501
AMZN,2025-03-05 16:43:00+00:00,204.31,204.33,204.07,204.295,46678.0,782.0,204.219935
AMZN,2025-03-05 16:44:00+00:00,204.305,204.39,204.1005,204.2299,54462.0,879.0,204.220746
AMZN,2025-03-05 16:45:00+00:00,204.26,204.42,204.24,204.31,40031.0,758.0,204.327672
AMZN,2025-03-05 16:46:00+00:00,204.342,204.342,204.11,204.25,43412.0,816.0,204.232506
AMZN,2025-03-05 16:47:00+00:00,204.27,204.632,204.27,204.6065,41853.0,748.0,204.499195
AMZN,2025-03-05 16:48:00+00:00,204.61,204.66,204.41,204.475,37710.0,696.0,204.539039
AMZN,2025-03-05 16:49:00+00:00,204.508,204.59,204.385,204.46,63657.0,831.0,204.473265
AMZN,2025-03-05 16:50:00+00:00,204.44,204.44,204.2,204.2402,50943.0,1027.0,204.276206
AMZN,2025-03-05 16:51:00+00:00,204.24,204.4,204.2154,204.38,42377.0,848.0,204.298646
AMZN,2025-03-05 16:52:00+00:00,204.33,204.35,204.22,204.29,48297.0,827.0,204.27822
AMZN,2025-03-05 16:53:00+00:00,204.29,204.45,204.26,204.42,40413.0,784.0,204.365901
AMZN,2025-03-05 16:54:00+00:00,204.41,204.64,204.385,204.56,35676.0,656.0,204.505992
AMZN,2025-03-05 16:55:00+00:00,204.565,204.79,204.53,204.575,40368.0,885.0,204.674836
AMZN,2025-03-05 16:56:00+00:00,204.575,204.6,204.445,204.58,30613.0,697.0,204.518064
AMZN,2025-03-05 16:57:00+00:00,204.58,205.26,204.43,205.015,140871.0,3419.0,204.777199
AMZN,2025-03-05 16:58:00+00:00,205.0,205.71,204.99,205.46,174155.0,3108.0,205.348794
AMZN,2025-03-05 16:59:00+00:00,205.51,205.51,205.0,205.03,76811.0,1220.0,205.178727
AMZN,2025-03-05 17:00:00+00:00,205.02,205.63,205.02,205.475,97129.0,1546.0,205.425202
AMZN,2025-03-05 17:01:00+00:00,205.51,205.58,205.23,205.3,48064.0,774.0,205.359598
AMZN,2025-03-05 17:02:00+00:00,205.355,205.38,205.05,205.15,31544.0,670.0,205.196239
AMZN,2025-03-05 17:03:00+00:00,205.18,205.35,205.0,205.2133,31878.0,668.0,205.11514
AMZN,2025-03-05 17:04:00+00:00,205.14,205.21,204.95,205.125,38073.0,709.0,205.026443
AMZN,2025-03-05 17:05:00+00:00,205.11,205.33,205.07,205.2,175407.0,785.0,205.214033
AMZN,2025-03-05 17:06:00+00:00,205.24,205.42,205.18,205.3,33180.0,670.0,205.302244
AMZN,2025-03-05 17:07:00+00:00,205.325,205.48,205.235,205.39,67937.0,782.0,205.37642
AMZN,2025-03-05 17:08:00+00:00,205.41,205.4171,205.28,205.36,46914.0,724.0,205.346253
AMZN,2025-03-05 17:09:00+00:00,205.39,205.7606,205.39,205.745,46841.0,836.0,205.554273
AMZN,2025-03-05 17:10:00+00:00,205.7589,205.95,205.675,205.83,118332.0,1214.0,205.824969
AMZN,2025-03-05 17:11:00+00:00,205.7827,205.9499,205.71,205.94,90457.0,987.0,205.865574
AMZN,2025-03-05 17:12:00+00:00,205.91,206.08,205.85,205.855,77403.0,1252.0,205.971061
AMZN,2025-03-05 17:13:00+00:00,205.86,206.165,205.82,206.1,118557.0,1619.0,206.039655
AMZN,2025-03-05 17:14:00+00:00,206.07,206.08,205.77,205.88,64311.0,1094.0,205.916326
AMZN,2025-03-05 17:15:00+00:00,205.89,206.1,205.795,206.01,58337.0,955.0,205.919829
AMZN,2025-03-05 17:16:00+00:00,206.01,206.06,205.855,206.015,42587.0,804.0,205.967656
AMZN,2025-03-05 17:17:00+00:00,206.03,206.12,205.85,205.98,48813.0,855.0,205.995811
AMZN,2025-03-05 17:18:00+00:00,206.06,206.3099,205.97,206.27,49703.0,865.0,206.18251
AMZN,2025-03-05 17:19:00+00:00,206.26,206.3,206.15,206.21,62471.0,1047.0,206.226573
AMZN,2025-03-05 17:20:00+00:00,206.19,206.4383,206.06,206.405,47193.0,835.0,206.269312
AMZN,2025-03-05 17:21:00+00:00,206.42,206.7,206.345,206.525,112619.0,1636.0,206.522478
AMZN,2025-03-05 17:22:00+00:00,206.56,206.9338,206.47,206.9338,90473.0,1458.0,206.695711
AMZN,2025-03-05 17:23:00+00:00,206.925,207.0,206.73,206.89,100059.0,1643.0,206.904623
AMZN,2025-03-05 17:24:00+00:00,206.94,206.94,206.78,206.83,41928.0,818.0,206.852543
AMZN,2025-03-05 17:25:00+00:00,206.84,206.9,206.725,206.78,71996.0,1049.0,206.821267
AMZN,2025-03-05 17:26:00+00:00,206.78,206.925,206.63,206.85,84017.0,1172.0,206.731602
AMZN,2025-03-05 17:27:00+00:00,206.8799,207.01,206.81,206.98,85690.0,1264.0,206.932976
AMZN,2025-03-05 17:28:00+00:00,207.0,207.19,206.995,207.095,97552.0,1462.0,207.104247
AMZN,2025-03-05 17:29:00+00:00,207.07,207.35,207.04,207.345,109894.0,1544.0,207.207563
AMZN,2025-03-05 17:30:00+00:00,207.37,207.38,207.04,207.07,87678.0,1454.0,207.235637
AMZN,2025-03-05 17:31:00+00:00,207.07,207.26,207.04,207.2,47945.0,793.0,207.181278
AMZN,2025-03-05 17:32:00+00:00,207.2002,207.2002,206.85,206.96,56859.0,987.0,206.993462
AMZN,2025-03-05 17:33:00+00:00,206.97,207.135,206.94,207.105,54210.0,914.0,207.045798
AMZN,2025-03-05 17:34:00+00:00,207.11,207.11,206.86,206.9,59865.0,924.0,206.944938
